,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_l2_regularization,param_learning_rate,param_max_depth,param_max_iter,param_max_leaf_nodes,param_min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
653,11.595366954803467,0.5329803455485279,0.024465084075927734,0.005712601998455128,0.001,0.01,20,100,63,100,"{'l2_regularization': 0.001, 'learning_rate': 0.01, 'max_depth': 20, 'max_iter': 100, 'max_leaf_nodes': 63, 'min_samples_leaf': 100}",0.0009398496240601503,0.31203007518796994,0.5629699248120301,0.5206766917293233,0.9915413533834586,0.4776315789473684,0.3249300337373882,853
654,29.39836230278015,1.2450613267384,0.024985122680664062,0.006478580801623448,0.001,0.01,20,100,127,20,"{'l2_regularization': 0.001, 'learning_rate': 0.01, 'max_depth': 20, 'max_iter': 100, 'max_leaf_nodes': 127, 'min_samples_leaf': 20}",0.002819548872180451,0.3148496240601504,0.6174812030075187,0.5206766917293233,0.9896616541353384,0.48909774436090225,0.3270696136836156,568
655,21.089311122894287,0.997492011262731,0.02685866355895996,0.008178571152571186,0.001,0.01,20,100,127,50,"{'l2_regularization': 0.001, 'learning_rate': 0.01, 'max_depth': 20, 'max_iter': 100, 'max_leaf_nodes': 127, 'min_samples_leaf': 50}",0.0,0.31203007518796994,0.6851503759398496,0.5206766917293233,0.9906015037593985,0.5016917293233083,0.3348780093335016,233
656,12.116594982147216,0.4819378435442605,0.02632899284362793,0.007150624973248659,0.001,0.01,20,100,127,100,"{'l2_regularization': 0.001, 'learning_rate': 0.01, 'max_depth': 20, 'max_iter': 100, 'max_leaf_nodes': 127, 'min_samples_leaf': 100}",0.0018796992481203006,0.31296992481203006,0.5667293233082706,0.5206766917293233,0.9915413533834586,0.4787593984962406,0.32475883284087737,828
657,47.18590869903564,2.3068090461666504,0.029059076309204103,0.010526184886227174,0.001,0.01,20,100,,20,"{'l2_regularization': 0.001, 'learning_rate': 0.01, 'max_depth': 20, 'max_iter': 100, 'max_leaf_nodes': None, 'min_samples_leaf': 20}",0.009398496240601503,0.3223684210526316,0.6278195488721805,0.5225563909774437,0.9906015037593985,0.4945488721804511,0.32546296339110264,438
658,21.891999197006225,1.0843909821071707,0.027400684356689454,0.007583453636967988,0.001,0.01,20,100,,50,"{'l2_regularization': 0.001, 'learning_rate': 0.01, 'max_depth': 20, 'max_iter': 100, 'max_leaf_nodes': None, 'min_samples_leaf': 50}",0.0,0.31109022556390975,0.6879699248120301,0.5206766917293233,0.9906015037593985,0.5020676691729323,0.3352955652269036,213
659,12.04854941368103,0.6492247820991804,0.02530698776245117,0.007089200005453177,0.001,0.01,20,100,,100,"{'l2_regularization': 0.001, 'learning_rate': 0.01, 'max_depth': 20, 'max_iter': 100, 'max_leaf_nodes': None, 'min_samples_leaf': 100}",0.0018796992481203006,0.31296992481203006,0.5667293233082706,0.5206766917293233,0.9915413533834586,0.4787593984962406,0.32475883284087737,828
660,17.799420499801634,1.2023456061827322,0.04243474006652832,0.009954336006129967,0.001,0.01,20,200,31,20,"{'l2_regularization': 0.001, 'learning_rate': 0.01, 'max_depth': 20, 'max_iter': 200, 'max_leaf_nodes': 31, 'min_samples_leaf': 20}",0.0,0.31954887218045114,0.5422932330827067,0.5206766917293233,0.9906015037593985,0.4746240601503759,0.32318694173853285,971
661,16.18439769744873,1.038273561702116,0.043671369552612305,0.010285410459860894,0.001,0.01,20,200,31,50,"{'l2_regularization': 0.001, 'learning_rate': 0.01, 'max_depth': 20, 'max_iter': 200, 'max_leaf_nodes': 31, 'min_samples_leaf': 50}",0.007518796992481203,0.3101503759398496,0.5460526315789473,0.5206766917293233,0.9906015037593985,0.475,0.3220850263575481,950
662,14.928805112838745,0.9691947371137893,0.04328651428222656,0.0078131886352547,0.001,0.01,20,200,31,100,"{'l2_regularization': 0.001, 'learning_rate': 0.01, 'max_depth': 20, 'max_iter': 200, 'max_leaf_nodes': 31, 'min_samples_leaf': 100}",0.0037593984962406013,0.299812030075188,0.5516917293233082,0.5206766917293233,0.9896616541353384,0.4731203007518797,0.32421766229400356,1060
